Place,Hotel Name,Latitude,Longitude,Rating,Description,Price,Activity
Mumbai,Royal Mumbai Palace 490,18.969196,72.904985,5.0,Enjoy a luxurious stay in Mumbai with top-class facilities.,4295.0,"Kayaking, Beach Walk, Local Cuisine"
Mumbai,Serene Mumbai Suites 43,19.257248,72.904294,3.7,Enjoy a luxurious stay in Mumbai with top-class facilities.,18146.0,"Rock Garden Visit, Relaxing, Local Cuisine"
Mumbai,Elegant Mumbai Retreat 444,18.950637,72.904597,4.4,Enjoy a luxurious stay in Mumbai with top-class facilities.,4703.0,"Rock Garden Visit, Food Tasting, Meditation"
Mumbai,Elegant Mumbai Palace 372,19.231881,72.949469,4.1,Enjoy a luxurious stay in Mumbai with top-class facilities.,1353.0,"Fishing, Camping, Nightlife"
Delhi,Serene Delhi Palace 62,28.803,76.987801,3.2,Enjoy a luxurious stay in Delhi with top-class facilities.,13905.0,"Museum Tours, Cultural Tours, Food Tasting"
Delhi,Elegant Delhi Villa 371,28.545831,76.960801,3.8,Enjoy a luxurious stay in Delhi with top-class facilities.,8113.0,"Backwater Cruise, Marina Beach Walk, Boat Ride on Ganges"
Delhi,Serene Delhi Haven 459,28.839534,77.156186,3.6,Enjoy a luxurious stay in Delhi with top-class facilities.,19791.0,"Heritage Walk, Kayaking, Rock Garden Visit"
Delhi,Heritage Delhi Hotel 118,28.74392,77.32876,3.4,Enjoy a luxurious stay in Delhi with top-class facilities.,18889.0,"Nightlife, River Cruise, Camping"
Delhi,Grand Delhi Haven 79,28.620968,77.220712,3.7,Enjoy a luxurious stay in Delhi with top-class facilities.,4206.0,"Paragliding, General Sightseeing, Swimming"
Delhi,Royal Delhi Retreat 24,28.693153,76.975503,4.0,Enjoy a luxurious stay in Delhi with top-class facilities.,10160.0,"Toy Train Ride, Meditation, Backwater Cruise"
Delhi,Luxury Delhi Resort 152,28.507694,76.966119,5.0,Enjoy a luxurious stay in Delhi with top-class facilities.,7613.0,"Nightlife, Rock Garden Visit, Museum Visits"
Delhi,Grand Delhi Retreat 275,28.623815,77.069882,4.7,Enjoy a luxurious stay in Delhi with top-class facilities.,16864.0,"Shopping, Palace Tours, Taj Mahal Visit"
Delhi,Comfort Delhi Lodge 425,28.603046,77.254375,3.8,Enjoy a luxurious stay in Delhi with top-class facilities.,18123.0,"Food Tasting, Historical Tours, Boat Tours"
Delhi,Luxury Delhi Inn 398,28.557769,76.885985,4.6,Enjoy a luxurious stay in Delhi with top-class facilities.,15002.0,"Local Cuisine, Rock Garden Visit, Palace Tours"
Delhi,Luxury Delhi Haven 158,28.430913,77.274429,3.2,Enjoy a luxurious stay in Delhi with top-class facilities.,12556.0,"Relaxing, Museum Visits, Temple Visits"
Delhi,Cozy Delhi Lodge 118,28.751026,76.958629,4.7,Enjoy a luxurious stay in Delhi with top-class facilities.,3976.0,"Fort Visits, Shopping, Boat Ride on Ganges"
Delhi,Elite Delhi Retreat 291,28.527091,76.909448,4.8,Enjoy a luxurious stay in Delhi with top-class facilities.,3459.0,"Heritage Walks, Street Food, Lake Boating"
Delhi,Luxury Delhi Inn 369,28.567285,77.253053,3.1,Enjoy a luxurious stay in Delhi with top-class facilities.,9784.0,"Tech Park Tours, Cultural Shows, Museum Visits"
Delhi,Elite Delhi Suites 314,28.523512,77.310124,3.2,Enjoy a luxurious stay in Delhi with top-class facilities.,2661.0,"Beach Walk, Museum Visits, Boating"
Delhi,Cozy Delhi Retreat 452,28.662014,77.225932,4.9,Enjoy a luxurious stay in Delhi with top-class facilities.,13865.0,"General Sightseeing, Street Food Tasting, Marina Beach Walk"
Delhi,Cozy Delhi Suites 426,28.426571,77.186736,3.4,Enjoy a luxurious stay in Delhi with top-class facilities.,14058.0,"Camping, Swimming, Heritage Walk"
Delhi,Royal Delhi Palace 458,28.771235,77.013475,3.9,Enjoy a luxurious stay in Delhi with top-class facilities.,16186.0,"Heritage Walk, Street Food, Temple Visits"
Delhi,Elegant Delhi Haven 35,28.801253,77.027869,3.1,Enjoy a luxurious stay in Delhi with top-class facilities.,16470.0,"Desert Safari, Boating, Toy Train Ride"
Delhi,Elegant Delhi Suites 145,28.837033,76.838737,3.4,Enjoy a luxurious stay in Delhi with top-class facilities.,4181.0,"Paragliding, Sightseeing, Cultural Tours"
Bangalore,Comfort Bangalore Resort 270,13.0423,77.491877,4.1,Enjoy a luxurious stay in Bangalore with top-class facilities.,1795.0,"Toy Train Ride, Surfing, Cultural Tours"
Bangalore,Elite Bangalore Inn 232,12.874164,77.726817,4.7,Enjoy a luxurious stay in Bangalore with top-class facilities.,8944.0,"Beach Walk, Palace Tours, Kayaking"
Bangalore,Royal Bangalore Villa 108,12.86172,77.592268,4.7,Enjoy a luxurious stay in Bangalore with top-class facilities.,14394.0,"Boat Ride on Ganges, Trekking, Sightseeing"
Bangalore,Luxury Bangalore Palace 304,13.054524,77.689262,4.9,Enjoy a luxurious stay in Bangalore with top-class facilities.,15974.0,"Street Food, Camping, Beach Walk"
Bangalore,Grand Bangalore Inn 213,13.075321,77.673233,3.4,Enjoy a luxurious stay in Bangalore with top-class facilities.,14652.0,"Fort Visits, Meditation, Palace Tours"
Bangalore,Elite Bangalore Resort 280,12.959305,77.692595,3.2,Enjoy a luxurious stay in Bangalore with top-class facilities.,5958.0,"Palace Tours, Boating, General Sightseeing"
Bangalore,Grand Bangalore Hotel 171,13.072444,77.58227,4.8,Enjoy a luxurious stay in Bangalore with top-class facilities.,3893.0,"Local Cuisine, Rock Garden Visit, Food Tasting"
Bangalore,Serene Bangalore Lodge 370,13.05522,77.4922,3.4,Enjoy a luxurious stay in Bangalore with top-class facilities.,19065.0,"Cultural Shows, Boating, Fort Visits"
Bangalore,Elegant Bangalore Palace 360,12.942965,77.570248,3.9,Enjoy a luxurious stay in Bangalore with top-class facilities.,18018.0,"Nightlife, Skiing, Surfing"
Bangalore,Comfort Bangalore Hotel 409,13.136124,77.512239,4.8,Enjoy a luxurious stay in Bangalore with top-class facilities.,12082.0,"Temple Visits, Boating, Relaxing"
Bangalore,Cozy Bangalore Lodge 173,12.886094,77.628301,4.9,Enjoy a luxurious stay in Bangalore with top-class facilities.,8917.0,"Local Cuisine, Cultural Shows, Heritage Walks"
Bangalore,Royal Bangalore Lodge 170,13.027784,77.64829,4.8,Enjoy a luxurious stay in Bangalore with top-class facilities.,2275.0,"Historical Tours, Tech Park Tours, Nightlife"
Bangalore,Royal Bangalore Haven 459,12.873543,77.612805,3.5,Enjoy a luxurious stay in Bangalore with top-class facilities.,14373.0,"Tech Park Tours, Historical Tours, Taj Mahal Visit"
Bangalore,Grand Bangalore Retreat 274,12.850017,77.603091,3.5,Enjoy a luxurious stay in Bangalore with top-class facilities.,17548.0,"Desert Safari, Museum Tours, Temple Visits"
Bangalore,Luxury Bangalore Hotel 240,12.888762,77.667396,3.1,Enjoy a luxurious stay in Bangalore with top-class facilities.,14287.0,"Cave Exploration, Meditation, Desert Safari"
Bangalore,Grand Bangalore Retreat 55,12.910459,77.496314,4.0,Enjoy a luxurious stay in Bangalore with top-class facilities.,15084.0,"Boating, Historical Tours, Trekking"
Bangalore,Serene Bangalore Suites 351,12.898816,77.675621,4.6,Enjoy a luxurious stay in Bangalore with top-class facilities.,11247.0,"Cultural Tours, Lake Boating, Skiing"
Bangalore,Serene Bangalore Lodge 191,12.979746,77.561327,4.3,Enjoy a luxurious stay in Bangalore with top-class facilities.,12410.0,"Shopping, Paragliding, Backwater Cruise"
Bangalore,Grand Bangalore Hotel 32,12.884029,77.450778,4.4,Enjoy a luxurious stay in Bangalore with top-class facilities.,8570.0,"Surfing, Boating, Tech Park Tours"
Bangalore,Comfort Bangalore Hotel 426,12.882828,77.676778,4.8,Enjoy a luxurious stay in Bangalore with top-class facilities.,14414.0,"Boat Tours, Shopping, Backwater Cruise"
Kolkata,Royal Kolkata Lodge 441,22.626507,88.426534,4.6,Enjoy a luxurious stay in Kolkata with top-class facilities.,6160.0,"Lake Boating, Boat Ride on Ganges, Backwater Cruise"
Kolkata,Royal Kolkata Haven 315,22.744193,88.401266,4.3,Enjoy a luxurious stay in Kolkata with top-class facilities.,8983.0,"Nightlife, Sightseeing, Meditation"
Kolkata,Royal Kolkata Inn 87,22.454185,88.290325,4.8,Enjoy a luxurious stay in Kolkata with top-class facilities.,15012.0,"Marina Beach Walk, Tech Park Tours, Lake Boating"
Kolkata,Heritage Kolkata Resort 48,22.518594,88.373152,3.7,Enjoy a luxurious stay in Kolkata with top-class facilities.,16540.0,"General Sightseeing, Desert Safari, Beach Walk"
Kolkata,Cozy Kolkata Palace 378,22.543596,88.264234,4.9,Enjoy a luxurious stay in Kolkata with top-class facilities.,5714.0,"Desert Safari, Nightlife, Heritage Walks"
Kolkata,Comfort Kolkata Villa 233,22.458708,88.377187,4.1,Enjoy a luxurious stay in Kolkata with top-class facilities.,4001.0,"Paragliding, Food Tasting, Taj Mahal Visit"
Kolkata,Heritage Kolkata Villa 439,22.714071,88.375292,3.4,Enjoy a luxurious stay in Kolkata with top-class facilities.,11307.0,"Fishing, Skiing, Heritage Walks"
Kolkata,Royal Kolkata Inn 452,22.611618,88.261307,4.2,Enjoy a luxurious stay in Kolkata with top-class facilities.,4282.0,"Kayaking, Museum Tours, General Sightseeing"
Kolkata,Comfort Kolkata Suites 480,22.561158,88.494763,4.6,Enjoy a luxurious stay in Kolkata with top-class facilities.,10347.0,"Street Food, Street Food Tasting, Food Tasting"
Kolkata,Comfort Kolkata Suites 466,22.622273,88.258951,4.4,Enjoy a luxurious stay in Kolkata with top-class facilities.,11761.0,"Palace Tours, Temple Visits, Tech Park Tours"
Kolkata,Elegant Kolkata Palace 496,22.561902,88.27312,4.7,Enjoy a luxurious stay in Kolkata with top-class facilities.,1860.0,"Rock Garden Visit, General Sightseeing, Heritage Walk"
Kolkata,Serene Kolkata Hotel 292,22.531197,88.27442,3.2,Enjoy a luxurious stay in Kolkata with top-class facilities.,17448.0,"Fishing, Historical Tours, Boat Ride on Ganges"
Kolkata,Grand Kolkata Inn 280,22.742462,88.288252,4.8,Enjoy a luxurious stay in Kolkata with top-class facilities.,11369.0,"Sightseeing, Street Food Tasting, Museum Visits"
Kolkata,Royal Kolkata Retreat 380,22.510998,88.407736,3.4,Enjoy a luxurious stay in Kolkata with top-class facilities.,7821.0,"Toy Train Ride, Local Cuisine, River Cruise"
Kolkata,Royal Kolkata Villa 185,22.62766,88.312377,3.2,Enjoy a luxurious stay in Kolkata with top-class facilities.,2517.0,"Rock Garden Visit, Paragliding, Toy Train Ride"
Kolkata,Grand Kolkata Lodge 80,22.737936,88.372795,3.6,Enjoy a luxurious stay in Kolkata with top-class facilities.,11874.0,"Cave Exploration, Fishing, Heritage Walks"
Kolkata,Cozy Kolkata Lodge 3,22.485214,88.396251,3.7,Enjoy a luxurious stay in Kolkata with top-class facilities.,19922.0,"Desert Safari, Fishing, Cultural Tours"
Kolkata,Heritage Kolkata Suites 106,22.539598,88.496246,5.0,Enjoy a luxurious stay in Kolkata with top-class facilities.,7934.0,"Relaxing, Rock Garden Visit, Food Tasting"
Kolkata,Serene Kolkata Inn 477,22.584067,88.339082,3.1,Enjoy a luxurious stay in Kolkata with top-class facilities.,18358.0,"Beach Walk, Skiing, Backwater Cruise"
Kolkata,Heritage Kolkata Haven 207,22.720098,88.434587,3.4,Enjoy a luxurious stay in Kolkata with top-class facilities.,13442.0,"Street Food, Toy Train Ride, Boat Tours"
Chennai,Elegant Chennai Haven 465,12.926981,80.184539,3.7,Enjoy a luxurious stay in Chennai with top-class facilities.,5819.0,"Shopping, Museum Tours, Temple Visits"
Chennai,Comfort Chennai Suites 32,13.008166,80.292888,3.6,Enjoy a luxurious stay in Chennai with top-class facilities.,3829.0,"Street Food Tasting, Heritage Walk, Boat Ride on Ganges"
Chennai,Cozy Chennai Villa 315,12.99604,80.146006,3.6,Enjoy a luxurious stay in Chennai with top-class facilities.,19621.0,"Local Cuisine, Boating, Camping"
Chennai,Royal Chennai Retreat 355,12.912846,80.336545,3.8,Enjoy a luxurious stay in Chennai with top-class facilities.,9376.0,"Palace Tours, Rock Garden Visit, Paragliding"
Chennai,Elite Chennai Inn 357,12.928793,80.114428,3.6,Enjoy a luxurious stay in Chennai with top-class facilities.,8328.0,"Museum Visits, Food Tasting, Fort Visits"
Chennai,Serene Chennai Suites 115,12.905419,80.124417,3.6,Enjoy a luxurious stay in Chennai with top-class facilities.,14355.0,"Street Food, Boat Tours, Shopping"
Chennai,Cozy Chennai Villa 348,13.005567,80.282401,3.0,Enjoy a luxurious stay in Chennai with top-class facilities.,1319.0,"Surfing, Trekking, Boat Tours"
Chennai,Royal Chennai Suites 88,13.105296,80.267737,4.7,Enjoy a luxurious stay in Chennai with top-class facilities.,11577.0,"Boat Tours, Kayaking, Shopping"
Chennai,Heritage Chennai Resort 69,12.970244,80.155732,3.5,Enjoy a luxurious stay in Chennai with top-class facilities.,3133.0,"Food Tasting, Fishing, Street Food Tasting"
Chennai,Royal Chennai Villa 328,13.120557,80.171919,5.0,Enjoy a luxurious stay in Chennai with top-class facilities.,3285.0,"Desert Safari, Fishing, Street Food Tasting"
Chennai,Cozy Chennai Resort 361,13.104833,80.264159,4.0,Enjoy a luxurious stay in Chennai with top-class facilities.,17950.0,"Fishing, Boating, Tech Park Tours"
Chennai,Royal Chennai Haven 458,13.068364,80.11724,4.5,Enjoy a luxurious stay in Chennai with top-class facilities.,11045.0,"Beach Walk, Palace Tours, Fishing"
Chennai,Comfort Chennai Inn 249,13.016881,80.188412,4.6,Enjoy a luxurious stay in Chennai with top-class facilities.,9558.0,"Relaxing, Nightlife, Fort Visits"
Chennai,Heritage Chennai Villa 149,13.042086,80.223634,4.6,Enjoy a luxurious stay in Chennai with top-class facilities.,13968.0,"Boat Tours, Kayaking, Shopping"
Chennai,Grand Chennai Resort 227,13.060374,80.343085,3.5,Enjoy a luxurious stay in Chennai with top-class facilities.,8139.0,"Boat Tours, River Cruise, Sightseeing"
Chennai,Comfort Chennai Villa 373,13.014244,80.340058,4.7,Enjoy a luxurious stay in Chennai with top-class facilities.,19018.0,"River Cruise, Rock Garden Visit, Local Cuisine"
Chennai,Heritage Chennai Lodge 128,13.060639,80.261671,4.0,Enjoy a luxurious stay in Chennai with top-class facilities.,8705.0,"Beach Walk, Desert Safari, Rock Garden Visit"
Chennai,Cozy Chennai Palace 185,13.115922,80.150253,3.8,Enjoy a luxurious stay in Chennai with top-class facilities.,16024.0,"Cultural Tours, Museum Visits, Beach Walk"
Chennai,Luxury Chennai Palace 301,13.088178,80.101652,3.4,Enjoy a luxurious stay in Chennai with top-class facilities.,10985.0,"Fishing, Sightseeing, General Sightseeing"
Chennai,Elegant Chennai Retreat 440,12.975527,80.212866,4.8,Enjoy a luxurious stay in Chennai with top-class facilities.,4594.0,"Relaxing, Fishing, Backwater Cruise"
Hyderabad,Luxury Hyderabad Lodge 135,17.433716,78.634342,3.2,Enjoy a luxurious stay in Hyderabad with top-class facilities.,16189.0,"Marina Beach Walk, Street Food Tasting, General Sightseeing"
Hyderabad,Grand Hyderabad Inn 441,17.595564,78.345037,4.3,Enjoy a luxurious stay in Hyderabad with top-class facilities.,4446.0,"Nightlife, Swimming, Toy Train Ride"
Hyderabad,Elegant Hyderabad Lodge 169,17.366499,78.698921,4.9,Enjoy a luxurious stay in Hyderabad with top-class facilities.,15515.0,"Fishing, Tech Park Tours, Street Food"
Hyderabad,Royal Hyderabad Retreat 300,17.360509,78.634275,3.8,Enjoy a luxurious stay in Hyderabad with top-class facilities.,7926.0,"Trekking, Kayaking, Fishing"
Hyderabad,Royal Hyderabad Villa 73,17.338794,78.568097,4.2,Enjoy a luxurious stay in Hyderabad with top-class facilities.,18477.0,"Desert Safari, Palace Tours, River Cruise"
Hyderabad,Heritage Hyderabad Retreat 400,17.421706,78.354819,3.6,Enjoy a luxurious stay in Hyderabad with top-class facilities.,5385.0,"Boat Ride on Ganges, Marina Beach Walk, Palace Tours"
Hyderabad,Cozy Hyderabad Haven 37,17.318883,78.476479,4.5,Enjoy a luxurious stay in Hyderabad with top-class facilities.,7993.0,"Palace Tours, Cultural Tours, Tech Park Tours"
Hyderabad,Royal Hyderabad Suites 186,17.382531,78.675685,4.7,Enjoy a luxurious stay in Hyderabad with top-class facilities.,12491.0,"Taj Mahal Visit, Swimming, Cultural Shows"
Hyderabad,Elegant Hyderabad Palace 90,17.47822,78.482619,3.6,Enjoy a luxurious stay in Hyderabad with top-class facilities.,12859.0,"Food Tasting, Camping, General Sightseeing"
Hyderabad,Royal Hyderabad Resort 485,17.506757,78.538044,3.9,Enjoy a luxurious stay in Hyderabad with top-class facilities.,4308.0,"Beach Walk, Museum Tours, Heritage Walks"
Hyderabad,Comfort Hyderabad Haven 303,17.542004,78.625541,3.5,Enjoy a luxurious stay in Hyderabad with top-class facilities.,13946.0,"Heritage Walk, Taj Mahal Visit, Temple Visits"
Hyderabad,Royal Hyderabad Hotel 403,17.401855,78.425403,3.3,Enjoy a luxurious stay in Hyderabad with top-class facilities.,13564.0,"Marina Beach Walk, Street Food, Surfing"
Hyderabad,Heritage Hyderabad Lodge 76,17.541459,78.685775,3.1,Enjoy a luxurious stay in Hyderabad with top-class facilities.,19499.0,"Temple Visits, Fishing, River Cruise"
Hyderabad,Grand Hyderabad Hotel 111,17.387553,78.477777,3.6,Enjoy a luxurious stay in Hyderabad with top-class facilities.,11777.0,"Cultural Tours, Skiing, Trekking"
Hyderabad,Elite Hyderabad Inn 469,17.481033,78.524109,4.7,Enjoy a luxurious stay in Hyderabad with top-class facilities.,11786.0,"Trekking, Fishing, Heritage Walk"
Hyderabad,Luxury Hyderabad Inn 323,17.41068,78.436472,4.3,Enjoy a luxurious stay in Hyderabad with top-class facilities.,17943.0,"Marina Beach Walk, Museum Tours, Skiing"
Hyderabad,Cozy Hyderabad Haven 7,17.37934,78.377927,3.1,Enjoy a luxurious stay in Hyderabad with top-class facilities.,8580.0,"Sightseeing, Boating, Museum Tours"
Hyderabad,Grand Hyderabad Suites 97,17.354057,78.518837,4.8,Enjoy a luxurious stay in Hyderabad with top-class facilities.,4277.0,"Camping, Desert Safari, Lake Boating"
Hyderabad,Luxury Hyderabad Suites 84,17.480959,78.555087,4.5,Enjoy a luxurious stay in Hyderabad with top-class facilities.,2165.0,"Boat Tours, Kayaking, Backwater Cruise"
Hyderabad,Elegant Hyderabad Retreat 470,17.567627,78.432686,4.9,Enjoy a luxurious stay in Hyderabad with top-class facilities.,14015.0,"Skiing, Swimming, Temple Visits"
Pune,Grand Pune Suites 325,18.582974,73.96175,4.3,Enjoy a luxurious stay in Pune with top-class facilities.,17991.0,"Desert Safari, Relaxing, Fishing"
Pune,Serene Pune Retreat 450,18.698874,73.981332,5.0,Enjoy a luxurious stay in Pune with top-class facilities.,13955.0,"Cultural Shows, Cave Exploration, Kayaking"
Pune,Luxury Pune Hotel 20,18.574067,73.725477,4.6,Enjoy a luxurious stay in Pune with top-class facilities.,12003.0,"General Sightseeing, Museum Tours, Toy Train Ride"
Pune,Cozy Pune Palace 153,18.623726,73.872132,4.5,Enjoy a luxurious stay in Pune with top-class facilities.,9242.0,"Cultural Tours, Relaxing, Tech Park Tours"
Pune,Elite Pune Villa 219,18.674261,73.996826,4.2,Enjoy a luxurious stay in Pune with top-class facilities.,16985.0,"River Cruise, Skiing, Heritage Walks"
Pune,Heritage Pune Suites 11,18.443255,73.924843,4.6,Enjoy a luxurious stay in Pune with top-class facilities.,17820.0,"Sightseeing, Relaxing, Historical Tours"
Pune,Comfort Pune Lodge 170,18.591915,73.702565,3.9,Enjoy a luxurious stay in Pune with top-class facilities.,15575.0,"Nightlife, Fishing, Heritage Walks"
Pune,Elegant Pune Haven 268,18.554602,73.996666,3.6,Enjoy a luxurious stay in Pune with top-class facilities.,14055.0,"Cultural Shows, Taj Mahal Visit, Local Cuisine"
Pune,Luxury Pune Retreat 9,18.445787,73.756157,4.2,Enjoy a luxurious stay in Pune with top-class facilities.,12197.0,"Museum Visits, General Sightseeing, Camping"
Pune,Elite Pune Lodge 287,18.520776,73.963156,4.0,Enjoy a luxurious stay in Pune with top-class facilities.,15319.0,"River Cruise, Relaxing, Fort Visits"
Pune,Heritage Pune Hotel 353,18.600103,73.878706,3.5,Enjoy a luxurious stay in Pune with top-class facilities.,11859.0,"River Cruise, Paragliding, Trekking"
Pune,Elegant Pune Haven 419,18.674068,73.718648,4.7,Enjoy a luxurious stay in Pune with top-class facilities.,12689.0,"River Cruise, Boat Tours, Kayaking"
Pune,Comfort Pune Hotel 30,18.546965,73.772913,3.7,Enjoy a luxurious stay in Pune with top-class facilities.,16675.0,"Street Food Tasting, Boat Tours, Palace Tours"
Pune,Royal Pune Suites 279,18.460494,73.84354,3.3,Enjoy a luxurious stay in Pune with top-class facilities.,3569.0,"Street Food, Shopping, Meditation"
Pune,Comfort Pune Haven 102,18.526851,73.773901,4.5,Enjoy a luxurious stay in Pune with top-class facilities.,8062.0,"Cave Exploration, Skiing, Meditation"
Pune,Luxury Pune Lodge 40,18.507814,73.838855,3.1,Enjoy a luxurious stay in Pune with top-class facilities.,2992.0,"Trekking, Boat Tours, Taj Mahal Visit"
Pune,Luxury Pune Resort 307,18.656284,73.707583,3.8,Enjoy a luxurious stay in Pune with top-class facilities.,14097.0,"Food Tasting, Desert Safari, Historical Tours"
Pune,Serene Pune Inn 80,18.504557,73.705321,3.0,Enjoy a luxurious stay in Pune with top-class facilities.,2416.0,"Heritage Walk, Lake Boating, Shopping"
Pune,Grand Pune Inn 223,18.51456,73.754085,4.3,Enjoy a luxurious stay in Pune with top-class facilities.,3643.0,"Fort Visits, General Sightseeing, Camping"
Pune,Serene Pune Villa 469,18.511631,73.985721,4.9,Enjoy a luxurious stay in Pune with top-class facilities.,15405.0,"Cave Exploration, Fort Visits, Beach Walk"
Ahmedabad,Elite Ahmedabad Resort 363,23.159637,72.664672,4.8,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,6970.0,"Trekking, Camping, Sightseeing"
Ahmedabad,Elegant Ahmedabad Retreat 69,23.16851,72.70992,4.3,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,4681.0,"General Sightseeing, Heritage Walks, Meditation"
Ahmedabad,Grand Ahmedabad Villa 353,23.205913,72.553193,4.4,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,11047.0,"Taj Mahal Visit, Food Tasting, Fishing"
Ahmedabad,Comfort Ahmedabad Lodge 377,23.051379,72.513383,4.9,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,7523.0,"Trekking, Sightseeing, Kayaking"
Ahmedabad,Serene Ahmedabad Retreat 330,23.055899,72.754266,3.0,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,6101.0,"Taj Mahal Visit, Cultural Shows, Tech Park Tours"
Ahmedabad,Royal Ahmedabad Retreat 484,23.028875,72.65688,4.7,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,18056.0,"Rock Garden Visit, Street Food, River Cruise"
Ahmedabad,Heritage Ahmedabad Inn 34,23.031517,72.742987,4.7,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,7686.0,"Surfing, Cultural Shows, Toy Train Ride"
Ahmedabad,Cozy Ahmedabad Villa 155,23.095656,72.54322,4.3,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,8262.0,"Tech Park Tours, Boat Ride on Ganges, Museum Visits"
Ahmedabad,Luxury Ahmedabad Inn 172,23.139126,72.745458,4.2,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,11873.0,"Heritage Walk, Street Food, Fort Visits"
Ahmedabad,Elite Ahmedabad Retreat 496,23.150903,72.571177,5.0,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,7233.0,"Tech Park Tours, Street Food, Street Food Tasting"
Ahmedabad,Elite Ahmedabad Haven 285,23.126202,72.553989,4.4,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,6153.0,"Street Food Tasting, Kayaking, Local Cuisine"
Ahmedabad,Comfort Ahmedabad Villa 19,23.033408,72.750104,3.9,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,8803.0,"Food Tasting, Relaxing, Street Food Tasting"
Ahmedabad,Comfort Ahmedabad Retreat 266,23.243361,72.55707,4.4,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,19050.0,"Palace Tours, Trekking, Historical Tours"
Ahmedabad,Comfort Ahmedabad Villa 221,23.170636,72.52439,4.1,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,15762.0,"Local Cuisine, Nightlife, Kayaking"
Ahmedabad,Luxury Ahmedabad Hotel 500,23.006438,72.529899,3.3,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,16959.0,"Boat Tours, Heritage Walks, Street Food"
Ahmedabad,Cozy Ahmedabad Haven 132,23.292284,72.583712,3.5,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,11002.0,"Cultural Tours, Skiing, Street Food"
Ahmedabad,Serene Ahmedabad Villa 471,23.107951,72.511014,4.8,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,9596.0,"General Sightseeing, Boat Ride on Ganges, Kayaking"
Ahmedabad,Elite Ahmedabad Lodge 353,23.106587,72.756917,4.2,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,4620.0,"Local Cuisine, Tech Park Tours, Street Food Tasting"
Ahmedabad,Comfort Ahmedabad Villa 244,23.205843,72.511709,3.8,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,2345.0,"Shopping, Relaxing, River Cruise"
Ahmedabad,Serene Ahmedabad Resort 468,23.016358,72.68042,3.0,Enjoy a luxurious stay in Ahmedabad with top-class facilities.,2177.0,"Boat Tours, Food Tasting, Paragliding"
Jaipur,Cozy Jaipur Haven 426,26.819653,75.713485,4.3,Enjoy a luxurious stay in Jaipur with top-class facilities.,9897.0,"Kayaking, Street Food, Cave Exploration"
Jaipur,Royal Jaipur Haven 449,26.857027,75.822645,3.1,Enjoy a luxurious stay in Jaipur with top-class facilities.,7944.0,"Marina Beach Walk, Fort Visits, Street Food Tasting"
Jaipur,Grand Jaipur Villa 417,26.864669,75.739428,5.0,Enjoy a luxurious stay in Jaipur with top-class facilities.,6294.0,"Museum Visits, River Cruise, Lake Boating"
Jaipur,Comfort Jaipur Resort 10,26.81075,75.975725,3.6,Enjoy a luxurious stay in Jaipur with top-class facilities.,5576.0,"Beach Walk, Desert Safari, Palace Tours"
Jaipur,Heritage Jaipur Suites 136,26.881575,75.875667,4.3,Enjoy a luxurious stay in Jaipur with top-class facilities.,2468.0,"Historical Tours, Backwater Cruise, Museum Tours"
Jaipur,Royal Jaipur Suites 96,26.800289,75.796867,3.8,Enjoy a luxurious stay in Jaipur with top-class facilities.,8312.0,"Fishing, Tech Park Tours, Museum Visits"
Jaipur,Grand Jaipur Hotel 82,26.914497,75.890882,4.0,Enjoy a luxurious stay in Jaipur with top-class facilities.,18037.0,"River Cruise, Relaxing, Cultural Shows"
Jaipur,Elegant Jaipur Inn 282,26.809997,75.9371,3.1,Enjoy a luxurious stay in Jaipur with top-class facilities.,1719.0,"Shopping, Toy Train Ride, Swimming"
Jaipur,Luxury Jaipur Inn 412,26.921451,75.709614,4.4,Enjoy a luxurious stay in Jaipur with top-class facilities.,11525.0,"Temple Visits, Rock Garden Visit, Nightlife"
Jaipur,Heritage Jaipur Palace 330,26.964562,75.788893,4.4,Enjoy a luxurious stay in Jaipur with top-class facilities.,1745.0,"Food Tasting, Beach Walk, Paragliding"
Jaipur,Cozy Jaipur Retreat 4,26.822581,75.902808,3.3,Enjoy a luxurious stay in Jaipur with top-class facilities.,9872.0,"Food Tasting, Kayaking, Nightlife"
